date,time,county,deaths,cases
2020-06-24,154,Laurens,0,15
2020-06-24,154,Oconee,0,-12
2020-06-24,154,Pickens,0,41
2020-06-24,154,Spartanburg,3,10
2020-06-24,154,Union,0,0
2020-06-25,155,Abbeville,0,5
2020-06-25,155,Anderson,0,22
2020-06-25,155,Cherokee,0,8
2020-06-25,155,Greenville,2,250
2020-06-25,155,Greenwood,0,10
2020-06-25,155,Laurens,0,9
2020-06-25,155,Oconee,0,15
2020-06-25,155,Pickens,0,72
2020-06-25,155,Spartanburg,2,21
2020-06-25,155,Union,0,6
2020-06-26,156,Abbeville,0,8
2020-06-26,156,Anderson,0,3
2020-06-26,156,Cherokee,0,4
2020-06-26,156,Greenville,0,126
2020-06-26,156,Greenwood,0,10
2020-06-26,156,Laurens,0,36
2020-06-26,156,Oconee,0,16
2020-06-26,156,Pickens,0,13
2020-06-26,156,Spartanburg,0,34
2020-06-26,156,Union,0,3
2020-06-27,157,Abbeville,0,1
2020-06-27,157,Anderson,0,17
2020-06-27,157,Cherokee,0,5
2020-06-27,157,Greenville,1,193
2020-06-27,157,Greenwood,0,3
2020-06-27,157,Laurens,0,27
2020-06-27,157,Oconee,0,19
2020-06-27,157,Pickens,0,29
2020-06-27,157,Spartanburg,0,57
2020-06-27,157,Union,0,1
2020-06-28,158,Abbeville,0,3
2020-06-28,158,Anderson,0,27
2020-06-28,158,Cherokee,1,6
2020-06-28,158,Greenville,2,155
2020-06-28,158,Greenwood,1,43
2020-06-28,158,Laurens,0,31
2020-06-28,158,Oconee,0,32
2020-06-28,158,Pickens,0,67
2020-06-28,158,Spartanburg,1,60
2020-06-28,158,Union,0,1
2020-06-29,159,Abbeville,0,0
2020-06-29,159,Anderson,0,11
2020-06-29,159,Cherokee,0,6
2020-06-29,159,Greenville,0,195
2020-06-29,159,Greenwood,0,10
2020-06-29,159,Laurens,1,35
2020-06-29,159,Oconee,0,20
2020-06-29,159,Pickens,0,27
2020-06-29,159,Spartanburg,0,43
2020-06-29,159,Union,0,0
2020-06-30,160,Abbeville,0,3
2020-06-30,160,Anderson,1,15
2020-06-30,160,Cherokee,0,3
2020-06-30,160,Greenville,0,154
2020-06-30,160,Greenwood,0,9
2020-06-30,160,Laurens,0,15
2020-06-30,160,Oconee,0,8
2020-06-30,160,Pickens,0,31
2020-06-30,160,Spartanburg,0,72
2020-06-30,160,Union,0,11
2020-07-01,161,Abbeville,0,7
2020-07-01,161,Anderson,0,30
2020-07-01,161,Cherokee,0,9
2020-07-01,161,Greenville,1,114
2020-07-01,161,Greenwood,0,26
2020-07-01,161,Laurens,0,49
2020-07-01,161,Oconee,0,8
2020-07-01,161,Pickens,1,26
2020-07-01,161,Spartanburg,3,65
2020-07-01,161,Union,0,6
2020-07-02,162,Abbeville,0,0
2020-07-02,162,Anderson,0,27
2020-07-02,162,Cherokee,1,4
2020-07-02,162,Greenville,2,109
2020-07-02,162,Greenwood,0,13
2020-07-02,162,Laurens,2,18
2020-07-02,162,Oconee,0,11
2020-07-02,162,Pickens,0,20
2020-07-02,162,Spartanburg,0,54
2020-07-02,162,Union,0,1
2020-07-03,163,Abbeville,0,6
2020-07-03,163,Anderson,0,41
2020-07-03,163,Cherokee,0,11
2020-07-03,163,Greenville,0,253
2020-07-03,163,Greenwood,0,21
2020-07-03,163,Laurens,0,32
2020-07-03,163,Oconee,0,19
2020-07-03,163,Pickens,0,41
2020-07-03,163,Spartanburg,1,104
2020-07-03,163,Union,0,4
2020-07-04,164,Abbeville,0,-1
2020-07-04,164,Anderson,1,66
2020-07-04,164,Cherokee,-1,4
2020-07-04,164,Greenville,3,126
2020-07-04,164,Greenwood,0,1
2020-07-04,164,Laurens,1,25
2020-07-04,164,Oconee,0,14
2020-07-04,164,Pickens,0,25
2020-07-04,164,Spartanburg,0,31
2020-07-04,164,Union,0,3
2020-07-05,165,Abbeville,0,1
2020-07-05,165,Anderson,0,19
2020-07-05,165,Cherokee,0,7
2020-07-05,165,Greenville,0,199
2020-07-05,165,Greenwood,0,6
2020-07-05,165,Laurens,1,19
2020-07-05,165,Oconee,0,14
2020-07-05,165,Pickens,0,21
2020-07-05,165,Spartanburg,1,37
2020-07-05,165,Union,0,3
2020-07-06,166,Abbeville,0,5
2020-07-06,166,Anderson,0,16
2020-07-06,166,Cherokee,0,5
2020-07-06,166,Greenville,1,168
2020-07-06,166,Greenwood,0,27
2020-07-06,166,Laurens,0,25
2020-07-06,166,Oconee,0,12
2020-07-06,166,Pickens,0,37
2020-07-06,166,Spartanburg,2,57
2020-07-06,166,Union,0,1
2020-07-07,167,Abbeville,0,11
2020-07-07,167,Anderson,0,21
2020-07-07,167,Cherokee,0,4
2020-07-07,167,Greenville,0,155
2020-07-07,167,Greenwood,0,34
2020-07-07,167,Laurens,0,18
2020-07-07,167,Oconee,0,4
2020-07-07,167,Pickens,0,21
2020-07-07,167,Spartanburg,0,63
2020-07-07,167,Union,0,14
2020-07-08,168,Abbeville,1,-1
2020-07-08,168,Anderson,3,26
2020-07-08,168,Cherokee,1,15
2020-07-08,168,Greenville,3,49
2020-07-08,168,Greenwood,0,4
2020-07-08,168,Laurens,0,18
2020-07-08,168,Oconee,0,16
2020-07-08,168,Pickens,0,7
2020-07-08,168,Spartanburg,0,54
2020-07-08,168,Union,0,4
2020-07-09,169,Abbeville,0,3
2020-07-09,169,Anderson,0,62
2020-07-09,169,Cherokee,0,12
2020-07-09,169,Greenville,6,167
2020-07-09,169,Greenwood,0,50
2020-07-09,169,Laurens,3,18
2020-07-09,169,Oconee,0,8
2020-07-09,169,Pickens,1,35
2020-07-09,169,Spartanburg,5,74
2020-07-09,169,Union,0,7
2020-07-10,170,Abbeville,0,1
2020-07-10,170,Anderson,1,22
2020-07-10,170,Cherokee,0,10
2020-07-10,170,Greenville,5,208
2020-07-10,170,Greenwood,0,20
2020-07-10,170,Laurens,1,23
2020-07-10,170,Oconee,0,15
2020-07-10,170,Pickens,0,30
2020-07-10,170,Spartanburg,1,75
2020-07-10,170,Union,0,6
2020-07-11,171,Abbeville,0,3
2020-07-11,171,Anderson,3,35
2020-07-11,171,Cherokee,1,9
2020-07-11,171,Greenville,2,210
2020-07-11,171,Greenwood,0,28
2020-07-11,171,Laurens,1,25
2020-07-11,171,Oconee,0,38
2020-07-11,171,Pickens,1,43
2020-07-11,171,Spartanburg,0,80
2020-07-11,171,Union,0,5
2020-07-12,172,Abbeville,0,9
2020-07-12,172,Anderson,0,52
2020-07-12,172,Cherokee,0,5
2020-07-12,172,Greenville,0,276
2020-07-12,172,Greenwood,0,70
2020-07-12,172,Laurens,0,41
2020-07-12,172,Oconee,0,17
2020-07-12,172,Pickens,0,35
2020-07-12,172,Spartanburg,0,125
2020-07-12,172,Union,0,15
2020-07-13,173,Abbeville,0,3
2020-07-13,173,Anderson,1,26
2020-07-13,173,Cherokee,0,8
2020-07-13,173,Greenville,2,216
2020-07-13,173,Greenwood,0,32
2020-07-13,173,Laurens,0,23
2020-07-13,173,Oconee,0,15
2020-07-13,173,Pickens,0,31
2020-07-13,173,Spartanburg,0,97
2020-07-13,173,Union,0,1
2020-07-14,174,Abbeville,0,4
2020-07-14,174,Anderson,0,46
2020-07-14,174,Cherokee,0,10
2020-07-14,174,Greenville,1,116
2020-07-14,174,Greenwood,0,25
2020-07-14,174,Laurens,0,9
2020-07-14,174,Oconee,0,5
2020-07-14,174,Pickens,1,16
2020-07-14,174,Spartanburg,0,102
2020-07-14,174,Union,0,8
2020-07-15,175,Abbeville,0,5
2020-07-15,175,Anderson,0,67
2020-07-15,175,Cherokee,0,11
2020-07-15,175,Greenville,0,203
2020-07-15,175,Greenwood,0,21
2020-07-15,175,Laurens,0,24
2020-07-15,175,Oconee,0,12
2020-07-15,175,Pickens,0,30
2020-07-15,175,Spartanburg,-1,86
2020-07-15,175,Union,0,1
2020-07-16,176,Abbeville,0,3
2020-07-16,176,Anderson,0,43
2020-07-16,176,Cherokee,0,14
2020-07-16,176,Greenville,1,169
2020-07-16,176,Greenwood,0,22
2020-07-16,176,Laurens,0,31
2020-07-16,176,Oconee,1,15
2020-07-16,176,Pickens,0,27
2020-07-16,176,Spartanburg,0,97
2020-07-16,176,Union,0,7
2020-07-17,177,Abbeville,1,5
2020-07-17,177,Anderson,1,70
2020-07-17,177,Cherokee,0,12
2020-07-17,177,Greenville,16,223
2020-07-17,177,Greenwood,2,18
2020-07-17,177,Laurens,0,16
2020-07-17,177,Oconee,0,17
2020-07-17,177,Pickens,2,28
2020-07-17,177,Spartanburg,2,81
2020-07-17,177,Union,0,13
2020-07-18,178,Abbeville,0,6
2020-07-18,178,Anderson,4,52
2020-07-18,178,Cherokee,0,13
2020-07-18,178,Greenville,2,170
2020-07-18,178,Greenwood,1,58
2020-07-18,178,Laurens,0,48
2020-07-18,178,Oconee,0,19
2020-07-18,178,Pickens,1,47
2020-07-18,178,Spartanburg,2,79
2020-07-18,178,Union,0,3
2020-07-19,179,Abbeville,0,9
2020-07-19,179,Anderson,0,52
2020-07-19,179,Cherokee,1,6
2020-07-19,179,Greenville,5,189
2020-07-19,179,Greenwood,0,25
2020-07-19,179,Laurens,1,20
2020-07-19,179,Oconee,0,34
2020-07-19,179,Pickens,0,43
2020-07-19,179,Spartanburg,1,45
2020-07-19,179,Union,0,4
2020-07-20,180,Abbeville,0,5
2020-07-20,180,Anderson,1,32
2020-07-20,180,Cherokee,0,16
2020-07-20,180,Greenville,2,193
2020-07-20,180,Greenwood,0,21
2020-07-20,180,Laurens,0,16
2020-07-20,180,Oconee,0,16
2020-07-20,180,Pickens,3,31
2020-07-20,180,Spartanburg,1,91
2020-07-20,180,Union,0,8
2020-07-21,181,Abbeville,0,52
2020-07-21,181,Anderson,0,41
2020-07-21,181,Cherokee,0,17
2020-07-21,181,Greenville,1,175
2020-07-21,181,Greenwood,0,24
2020-07-21,181,Laurens,0,19
2020-07-21,181,Oconee,0,9
2020-07-21,181,Pickens,0,28
2020-07-21,181,Spartanburg,1,76
2020-07-21,181,Union,0,5
2020-07-22,182,Abbeville,0,4
2020-07-22,182,Anderson,0,63
2020-07-22,182,Cherokee,1,13
2020-07-22,182,Greenville,3,145
2020-07-22,182,Greenwood,1,33
2020-07-22,182,Laurens,2,22
2020-07-22,182,Oconee,0,7
2020-07-22,182,Pickens,1,39
2020-07-22,182,Spartanburg,3,49
2020-07-22,182,Union,0,21
2020-07-23,183,Abbeville,0,3
2020-07-23,183,Anderson,2,32
2020-07-23,183,Cherokee,3,19
2020-07-23,183,Greenville,1,104
2020-07-23,183,Greenwood,2,10
2020-07-23,183,Laurens,6,42
2020-07-23,183,Oconee,0,8
2020-07-23,183,Pickens,1,14
2020-07-23,183,Spartanburg,1,86
2020-07-23,183,Union,0,14
2020-07-24,184,Abbeville,0,6
2020-07-24,184,Anderson,3,53
2020-07-24,184,Cherokee,0,10
2020-07-24,184,Greenville,5,133
2020-07-24,184,Greenwood,1,19
2020-07-24,184,Laurens,1,31
2020-07-24,184,Oconee,0,30
2020-07-24,184,Pickens,0,10
2020-07-24,184,Spartanburg,1,46
2020-07-24,184,Union,1,11
2020-07-25,185,Abbeville,0,5
2020-07-25,185,Anderson,1,53
2020-07-25,185,Cherokee,1,59
2020-07-25,185,Greenville,9,170
2020-07-25,185,Greenwood,0,21
2020-07-25,185,Laurens,2,43
2020-07-25,185,Oconee,0,17
2020-07-25,185,Pickens,0,22
2020-07-25,185,Spartanburg,2,49
2020-07-25,185,Union,0,6
2020-07-26,186,Abbeville,2,4
2020-07-26,186,Anderson,3,33
2020-07-26,186,Cherokee,4,20
2020-07-26,186,Greenville,4,131
2020-07-26,186,Greenwood,0,19
2020-07-26,186,Laurens,2,17
2020-07-26,186,Oconee,1,1
2020-07-26,186,Pickens,0,24
2020-07-26,186,Spartanburg,3,58
2020-07-26,186,Union,0,7
2020-07-27,187,Abbeville,0,6
2020-07-27,187,Anderson,1,20
2020-07-27,187,Cherokee,0,9
2020-07-27,187,Greenville,2,95
2020-07-27,187,Greenwood,0,15
2020-07-27,187,Laurens,2,16
2020-07-27,187,Oconee,0,14
2020-07-27,187,Pickens,0,23
2020-07-27,187,Spartanburg,1,27
2020-07-27,187,Union,0,8
2020-07-28,188,Abbeville,0,2
2020-07-28,188,Anderson,2,60
2020-07-28,188,Cherokee,0,3
2020-07-28,188,Greenville,0,120
2020-07-28,188,Greenwood,0,2
2020-07-28,188,Laurens,0,13
2020-07-28,188,Oconee,0,15
2020-07-28,188,Pickens,1,26
2020-07-28,188,Spartanburg,0,18
2020-07-28,188,Union,0,4
2020-07-29,189,Abbeville,2,-3
2020-07-29,189,Anderson,2,55
2020-07-29,189,Cherokee,1,22
2020-07-29,189,Greenville,8,144
2020-07-29,189,Greenwood,0,23
2020-07-29,189,Laurens,0,12
2020-07-29,189,Oconee,2,9
2020-07-29,189,Pickens,1,10
2020-07-29,189,Spartanburg,6,36
2020-07-29,189,Union,1,17
2020-07-30,190,Abbeville,0,10
2020-07-30,190,Anderson,1,23
2020-07-30,190,Cherokee,2,10
2020-07-30,190,Greenville,4,112
2020-07-30,190,Greenwood,0,15
2020-07-30,190,Laurens,1,20
2020-07-30,190,Oconee,0,5
2020-07-30,190,Pickens,1,17
2020-07-30,190,Spartanburg,0,58
2020-07-30,190,Union,0,11
2020-07-31,191,Abbeville,1,6
2020-07-31,191,Anderson,0,66
2020-07-31,191,Cherokee,2,3
2020-07-31,191,Greenville,6,139
2020-07-31,191,Greenwood,1,4
2020-07-31,191,Laurens,2,21
2020-07-31,191,Oconee,1,23
2020-07-31,191,Pickens,1,37
2020-07-31,191,Spartanburg,0,65
2020-07-31,191,Union,0,5
2020-08-01,192,Abbeville,0,-3
2020-08-01,192,Anderson,2,57
2020-08-01,192,Cherokee,1,13
2020-08-01,192,Greenville,9,158
2020-08-01,192,Greenwood,0,23
2020-08-01,192,Laurens,1,13
2020-08-01,192,Oconee,0,17
2020-08-01,192,Pickens,2,30
2020-08-01,192,Spartanburg,1,47
2020-08-01,192,Union,0,17
2020-08-02,193,Abbeville,0,6
2020-08-02,193,Anderson,3,120
2020-08-02,193,Cherokee,0,19
2020-08-02,193,Greenville,3,105
2020-08-02,193,Greenwood,0,40
2020-08-02,193,Laurens,0,17
2020-08-02,193,Oconee,1,22
2020-08-02,193,Pickens,1,25
2020-08-02,193,Spartanburg,0,44
2020-08-02,193,Union,0,8
2020-08-03,194,Abbeville,0,2
2020-08-03,194,Anderson,1,7
2020-08-03,194,Cherokee,0,2
2020-08-03,194,Greenville,1,72
2020-08-03,194,Greenwood,0,21
2020-08-03,194,Laurens,0,16
2020-08-03,194,Oconee,0,8
2020-08-03,194,Pickens,0,17
2020-08-03,194,Spartanburg,3,41
2020-08-03,194,Union,0,2
2020-08-04,195,Abbeville,0,8
2020-08-04,195,Anderson,1,37
2020-08-04,195,Cherokee,0,12
2020-08-04,195,Greenville,1,95
2020-08-04,195,Greenwood,0,17
2020-08-04,195,Laurens,0,14
2020-08-04,195,Oconee,0,9
2020-08-04,195,Pickens,0,22
2020-08-04,195,Spartanburg,2,52
2020-08-04,195,Union,0,1
2020-08-05,196,Abbeville,1,3
2020-08-05,196,Anderson,0,52
2020-08-05,196,Cherokee,3,7
2020-08-05,196,Greenville,7,136
2020-08-05,196,Greenwood,1,28
2020-08-05,196,Laurens,3,8
2020-08-05,196,Oconee,0,6
2020-08-05,196,Pickens,0,20
2020-08-05,196,Spartanburg,5,45
2020-08-05,196,Union,1,7
2020-08-06,197,Abbeville,0,3
2020-08-06,197,Anderson,3,24
2020-08-06,197,Cherokee,0,8
2020-08-06,197,Greenville,2,53
2020-08-06,197,Greenwood,0,11
2020-08-06,197,Laurens,4,11
2020-08-06,197,Oconee,0,10
2020-08-06,197,Pickens,1,10
2020-08-06,197,Spartanburg,2,60
2020-08-06,197,Union,0,2
2020-08-07,198,Abbeville,0,9
2020-08-07,198,Anderson,4,58
2020-08-07,198,Cherokee,0,23
2020-08-07,198,Greenville,3,140
2020-08-07,198,Greenwood,1,22
2020-08-07,198,Laurens,1,20
2020-08-07,198,Oconee,1,16
2020-08-07,198,Pickens,2,16
2020-08-07,198,Spartanburg,4,63
2020-08-07,198,Union,0,2
2020-08-08,199,Abbeville,0,8
2020-08-08,199,Anderson,4,34
2020-08-08,199,Cherokee,0,25
2020-08-08,199,Greenville,3,110
2020-08-08,199,Greenwood,1,19
2020-08-08,199,Laurens,1,17
2020-08-08,199,Oconee,1,15
2020-08-08,199,Pickens,1,25
2020-08-08,199,Spartanburg,1,44
2020-08-08,199,Union,1,9
2020-08-09,200,Abbeville,0,4
2020-08-09,200,Anderson,3,50
2020-08-09,200,Cherokee,0,6
2020-08-09,200,Greenville,2,74
2020-08-09,200,Greenwood,0,20
2020-08-09,200,Laurens,1,19
2020-08-09,200,Oconee,0,13
2020-08-09,200,Pickens,0,23
2020-08-09,200,Spartanburg,2,52
2020-08-09,200,Union,0,5
2020-08-10,201,Abbeville,1,10
2020-08-10,201,Anderson,1,14
2020-08-10,201,Cherokee,0,8
2020-08-10,201,Greenville,2,97
2020-08-10,201,Greenwood,0,15
2020-08-10,201,Laurens,2,19
2020-08-10,201,Oconee,0,12
2020-08-10,201,Pickens,0,9
2020-08-10,201,Spartanburg,2,23
2020-08-10,201,Union,0,2
2020-08-11,202,Abbeville,0,0
2020-08-11,202,Anderson,0,15
2020-08-11,202,Cherokee,0,3
2020-08-11,202,Greenville,0,85
2020-08-11,202,Greenwood,0,26
2020-08-11,202,Laurens,0,10
2020-08-11,202,Oconee,1,12
2020-08-11,202,Pickens,0,13
2020-08-11,202,Spartanburg,0,20
2020-08-11,202,Union,0,2
2020-08-12,203,Abbeville,0,11
2020-08-12,203,Anderson,4,55
2020-08-12,203,Cherokee,2,27
2020-08-12,203,Greenville,5,27
2020-08-12,203,Greenwood,0,26
2020-08-12,203,Laurens,0,9
2020-08-12,203,Oconee,1,5
2020-08-12,203,Pickens,0,13
2020-08-12,203,Spartanburg,-1,72
2020-08-12,203,Union,0,11
2020-08-13,204,Abbeville,0,8
2020-08-13,204,Anderson,0,35
2020-08-13,204,Cherokee,1,11
2020-08-13,204,Greenville,5,28
2020-08-13,204,Greenwood,2,13
2020-08-13,204,Laurens,0,4
2020-08-13,204,Oconee,0,3
2020-08-13,204,Pickens,0,6
2020-08-13,204,Spartanburg,6,50
2020-08-13,204,Union,0,3
2020-08-14,205,Abbeville,-1,1
2020-08-14,205,Anderson,3,49
2020-08-14,205,Cherokee,0,13
2020-08-14,205,Greenville,4,53
2020-08-14,205,Greenwood,0,34
2020-08-14,205,Laurens,1,1
2020-08-14,205,Oconee,1,7
2020-08-14,205,Pickens,0,15
2020-08-14,205,Spartanburg,3,77
2020-08-14,205,Union,0,5
2020-08-15,206,Abbeville,0,-2
2020-08-15,206,Anderson,1,48
2020-08-15,206,Cherokee,0,18
2020-08-15,206,Greenville,0,77
2020-08-15,206,Greenwood,0,44
2020-08-15,206,Laurens,1,15
2020-08-15,206,Oconee,0,10
2020-08-15,206,Pickens,0,11
2020-08-15,206,Spartanburg,0,36
2020-08-15,206,Union,0,3
2020-08-16,207,Abbeville,0,7
2020-08-16,207,Anderson,5,54
2020-08-16,207,Cherokee,0,7
2020-08-16,207,Greenville,5,52
2020-08-16,207,Greenwood,0,8
2020-08-16,207,Laurens,1,4
2020-08-16,207,Oconee,1,8
2020-08-16,207,Pickens,2,15
2020-08-16,207,Spartanburg,3,25
2020-08-16,207,Union,0,13
2020-08-17,208,Abbeville,0,2
2020-08-17,208,Anderson,0,8
2020-08-17,208,Cherokee,0,0
2020-08-17,208,Greenville,0,14
2020-08-17,208,Greenwood,0,3
2020-08-17,208,Laurens,0,4
2020-08-17,208,Oconee,0,5
2020-08-17,208,Pickens,0,6
2020-08-17,208,Spartanburg,0,29
2020-08-17,208,Union,0,1
2020-08-18,209,Abbeville,0,1
2020-08-18,209,Anderson,0,6
2020-08-18,209,Cherokee,0,1
2020-08-18,209,Greenville,2,25
2020-08-18,209,Greenwood,0,25
2020-08-18,209,Laurens,0,2
2020-08-18,209,Oconee,0,5
2020-08-18,209,Pickens,1,5
2020-08-18,209,Spartanburg,1,11
2020-08-18,209,Union,0,3
2020-08-19,210,Abbeville,0,3
2020-08-19,210,Anderson,5,62
2020-08-19,210,Cherokee,0,10
2020-08-19,210,Greenville,6,50
2020-08-19,210,Greenwood,0,2
2020-08-19,210,Laurens,2,7
2020-08-19,210,Oconee,2,8
2020-08-19,210,Pickens,0,8
2020-08-19,210,Spartanburg,3,69
2020-08-19,210,Union,0,4
2020-08-20,211,Abbeville,0,5
2020-08-20,211,Anderson,0,68
2020-08-20,211,Cherokee,0,7
2020-08-20,211,Greenville,2,23
2020-08-20,211,Greenwood,1,7
2020-08-20,211,Laurens,0,8
2020-08-20,211,Oconee,0,1
2020-08-20,211,Pickens,0,7
2020-08-20,211,Spartanburg,3,57
2020-08-20,211,Union,1,2
2020-08-21,212,Abbeville,0,5
2020-08-21,212,Anderson,2,26
2020-08-21,212,Cherokee,0,12
2020-08-21,212,Greenville,3,38
2020-08-21,212,Greenwood,2,18
2020-08-21,212,Laurens,0,0
2020-08-21,212,Oconee,0,12
2020-08-21,212,Pickens,0,15
2020-08-21,212,Spartanburg,2,33
2020-08-21,212,Union,0,4
2020-08-22,213,Abbeville,2,5
2020-08-22,213,Anderson,3,44
2020-08-22,213,Cherokee,0,8
2020-08-22,213,Greenville,3,94
2020-08-22,213,Greenwood,2,42
2020-08-22,213,Laurens,1,12
2020-08-22,213,Oconee,0,21
2020-08-22,213,Pickens,0,29
2020-08-22,213,Spartanburg,3,92
2020-08-22,213,Union,0,4
2020-08-23,214,Abbeville,0,4
2020-08-23,214,Anderson,4,47
2020-08-23,214,Cherokee,1,6
2020-08-23,214,Greenville,0,41
2020-08-23,214,Greenwood,3,6
2020-08-23,214,Laurens,1,7
2020-08-23,214,Oconee,0,9
2020-08-23,214,Pickens,0,16
2020-08-23,214,Spartanburg,1,34
2020-08-23,214,Union,0,7
2020-08-24,215,Abbeville,0,5
2020-08-24,215,Anderson,2,27
2020-08-24,215,Cherokee,-1,-1
2020-08-24,215,Greenville,0,51
2020-08-24,215,Greenwood,2,5
2020-08-24,215,Laurens,0,7
2020-08-24,215,Oconee,1,13
2020-08-24,215,Pickens,1,24
2020-08-24,215,Spartanburg,0,17
2020-08-24,215,Union,0,11
2020-08-25,216,Abbeville,0,2
2020-08-25,216,Anderson,4,14
2020-08-25,216,Cherokee,0,1
2020-08-25,216,Greenville,1,46
2020-08-25,216,Greenwood,0,29
2020-08-25,216,Laurens,1,4
2020-08-25,216,Oconee,0,14
2020-08-25,216,Pickens,0,14
2020-08-25,216,Spartanburg,0,13
2020-08-25,216,Union,0,0
2020-08-26,217,Abbeville,0,-4
2020-08-26,217,Anderson,3,49
2020-08-26,217,Cherokee,0,1
2020-08-26,217,Greenville,1,184
2020-08-26,217,Greenwood,0,42
2020-08-26,217,Laurens,0,25
2020-08-26,217,Oconee,0,35
2020-08-26,217,Pickens,0,53
2020-08-26,217,Spartanburg,0,63
2020-08-26,217,Union,0,5
2020-08-27,218,Abbeville,0,5
2020-08-27,218,Anderson,5,36
2020-08-27,218,Cherokee,0,2
2020-08-27,218,Greenville,3,31
2020-08-27,218,Greenwood,2,26
2020-08-27,218,Laurens,0,2
2020-08-27,218,Oconee,2,3
2020-08-27,218,Pickens,0,13
2020-08-27,218,Spartanburg,5,26
2020-08-27,218,Union,0,3
2020-08-28,219,Abbeville,0,1
2020-08-28,219,Anderson,6,19
2020-08-28,219,Cherokee,1,1
2020-08-28,219,Greenville,5,16
2020-08-28,219,Greenwood,5,15
2020-08-28,219,Laurens,0,5
2020-08-28,219,Oconee,0,1
2020-08-28,219,Pickens,2,5
2020-08-28,219,Spartanburg,10,19
2020-08-28,219,Union,0,-1
2020-08-29,220,Abbeville,0,10
2020-08-29,220,Anderson,4,68
2020-08-29,220,Cherokee,0,11
2020-08-29,220,Greenville,2,111
2020-08-29,220,Greenwood,3,33
2020-08-29,220,Laurens,0,15
2020-08-29,220,Oconee,1,29
2020-08-29,220,Pickens,1,29
2020-08-29,220,Spartanburg,1,73
2020-08-29,220,Union,0,4
2020-08-30,221,Abbeville,0,2
2020-08-30,221,Anderson,6,56
2020-08-30,221,Cherokee,0,8
2020-08-30,221,Greenville,1,76
2020-08-30,221,Greenwood,7,13
2020-08-30,221,Laurens,0,5
2020-08-30,221,Oconee,0,11
2020-08-30,221,Pickens,1,15
2020-08-30,221,Spartanburg,5,73
2020-08-30,221,Union,0,5
2020-08-31,222,Abbeville,0,9
2020-08-31,222,Anderson,0,25
2020-08-31,222,Cherokee,0,6
2020-08-31,222,Greenville,0,51
2020-08-31,222,Greenwood,0,23
2020-08-31,222,Laurens,0,7
2020-08-31,222,Oconee,0,23
2020-08-31,222,Pickens,0,18
2020-08-31,222,Spartanburg,1,25
2020-08-31,222,Union,0,4
2020-09-01,223,Abbeville,0,3
2020-09-01,223,Anderson,0,21
2020-09-01,223,Cherokee,0,-1
2020-09-01,223,Greenville,0,48
2020-09-01,223,Greenwood,0,20
2020-09-01,223,Laurens,0,9
2020-09-01,223,Oconee,0,15
2020-09-01,223,Pickens,0,14
2020-09-01,223,Spartanburg,1,22
2020-09-01,223,Union,0,3
2020-09-02,224,Abbeville,0,16
2020-09-02,224,Anderson,1,36
2020-09-02,224,Cherokee,0,4
2020-09-02,224,Greenville,3,38
2020-09-02,224,Greenwood,0,13
2020-09-02,224,Laurens,0,7
2020-09-02,224,Oconee,0,5
2020-09-02,224,Pickens,0,18
2020-09-02,224,Spartanburg,7,31
2020-09-02,224,Union,2,2
2020-09-03,225,Abbeville,0,5
2020-09-03,225,Anderson,4,43
2020-09-03,225,Cherokee,1,14
2020-09-03,225,Greenville,5,37
2020-09-03,225,Greenwood,4,14
2020-09-03,225,Laurens,0,7
2020-09-03,225,Oconee,0,11
2020-09-03,225,Pickens,0,29
2020-09-03,225,Spartanburg,6,81
2020-09-03,225,Union,0,4
2020-09-04,226,Abbeville,0,11
2020-09-04,226,Anderson,1,42
2020-09-04,226,Cherokee,0,12
2020-09-04,226,Greenville,2,116
2020-09-04,226,Greenwood,0,30
2020-09-04,226,Laurens,0,8
2020-09-04,226,Oconee,0,24
2020-09-04,226,Pickens,0,79
2020-09-04,226,Spartanburg,0,99
2020-09-04,226,Union,0,5
2020-09-05,227,Abbeville,0,13
2020-09-05,227,Anderson,1,32
2020-09-05,227,Cherokee,0,60
2020-09-05,227,Greenville,0,119
2020-09-05,227,Greenwood,3,29
2020-09-05,227,Laurens,0,4
2020-09-05,227,Oconee,1,19
2020-09-05,227,Pickens,1,18
2020-09-05,227,Spartanburg,3,215
2020-09-05,227,Union,2,14
2020-09-06,228,Abbeville,1,-1
2020-09-06,228,Anderson,2,20
2020-09-06,228,Cherokee,0,20
2020-09-06,228,Greenville,1,77
2020-09-06,228,Greenwood,2,10
2020-09-06,228,Laurens,0,13
2020-09-06,228,Oconee,0,23
2020-09-06,228,Pickens,0,21
2020-09-06,228,Spartanburg,5,98
2020-09-06,228,Union,0,3
2020-09-07,229,Abbeville,0,2
2020-09-07,229,Anderson,0,20
2020-09-07,229,Cherokee,0,2
2020-09-07,229,Greenville,0,65
2020-09-07,229,Greenwood,0,3
2020-09-07,229,Laurens,0,4
2020-09-07,229,Oconee,0,15
2020-09-07,229,Pickens,0,48
2020-09-07,229,Spartanburg,1,39
2020-09-07,229,Union,0,0
2020-09-08,230,Abbeville,0,5
2020-09-08,230,Anderson,3,29
2020-09-08,230,Cherokee,0,2
2020-09-08,230,Greenville,3,61
2020-09-08,230,Greenwood,1,40
2020-09-08,230,Laurens,0,10
2020-09-08,230,Oconee,0,30
2020-09-08,230,Pickens,0,22
