date,time,location,growth
2020-10-15,267,South,292
2020-10-15,267,South West,112
2020-10-16,268,Mid West,172
2020-10-16,268,Mountain West,17
2020-10-16,268,North East,98
2020-10-16,268,Other,3
2020-10-16,268,Pacific West,90
2020-10-16,268,South,345
2020-10-16,268,South West,112
2020-10-17,269,Mid West,275
2020-10-17,269,Mountain West,38
2020-10-17,269,North East,78
2020-10-17,269,Other,19
2020-10-17,269,Pacific West,102
2020-10-17,269,South,314
2020-10-17,269,South West,118
2020-10-18,270,Mid West,276
2020-10-18,270,Mountain West,17
2020-10-18,270,North East,57
2020-10-18,270,Other,3
2020-10-18,270,Pacific West,51
2020-10-18,270,South,272
2020-10-18,270,South West,89
2020-10-19,271,Mid West,175
2020-10-19,271,Mountain West,7
2020-10-19,271,North East,62
2020-10-19,271,Other,8
2020-10-19,271,Pacific West,35
2020-10-19,271,South,166
2020-10-19,271,South West,38
2020-10-20,272,Mid West,187
2020-10-20,272,Mountain West,12
2020-10-20,272,North East,68
2020-10-20,272,Other,2
2020-10-20,272,Pacific West,25
2020-10-20,272,South,161
2020-10-20,272,South West,28
2020-10-21,273,Mid West,281
2020-10-21,273,Mountain West,41
2020-10-21,273,North East,87
2020-10-21,273,Other,3
2020-10-21,273,Pacific West,86
2020-10-21,273,South,339
2020-10-21,273,South West,88
2020-10-22,274,Mid West,392
2020-10-22,274,Mountain West,57
2020-10-22,274,North East,98
2020-10-22,274,Other,7
2020-10-22,274,Pacific West,113
2020-10-22,274,South,338
2020-10-22,274,South West,118
2020-10-23,275,Mid West,286
2020-10-23,275,Mountain West,31
2020-10-23,275,North East,121
2020-10-23,275,Other,9
2020-10-23,275,Pacific West,108
2020-10-23,275,South,311
2020-10-23,275,South West,25
2020-10-24,276,Mid West,301
2020-10-24,276,Mountain West,32
2020-10-24,276,North East,97
2020-10-24,276,Other,8
2020-10-24,276,Pacific West,78
2020-10-24,276,South,318
2020-10-24,276,South West,129
2020-10-25,277,Mid West,362
2020-10-25,277,Mountain West,35
2020-10-25,277,North East,74
2020-10-25,277,Other,5
2020-10-25,277,Pacific West,57
2020-10-25,277,South,275
2020-10-25,277,South West,146
2020-10-26,278,Mid West,192
2020-10-26,278,Mountain West,18
2020-10-26,278,North East,62
2020-10-26,278,Other,7
2020-10-26,278,Pacific West,25
2020-10-26,278,South,103
2020-10-26,278,South West,54
2020-10-27,279,Mid West,190
2020-10-27,279,Mountain West,28
2020-10-27,279,North East,65
2020-10-27,279,Other,7
2020-10-27,279,Pacific West,39
2020-10-27,279,South,156
2020-10-27,279,South West,48
2020-10-28,280,Mid West,343
2020-10-28,280,Mountain West,28
2020-10-28,280,North East,81
2020-10-28,280,Other,6
2020-10-28,280,Pacific West,100
2020-10-28,280,South,310
2020-10-28,280,South West,104
2020-10-29,281,Mid West,325
2020-10-29,281,Mountain West,67
2020-10-29,281,North East,113
2020-10-29,281,Other,7
2020-10-29,281,Pacific West,82
2020-10-29,281,South,308
2020-10-29,281,South West,131
2020-10-30,282,Mid West,338
2020-10-30,282,Mountain West,70
2020-10-30,282,North East,123
2020-10-30,282,Other,3
2020-10-30,282,Pacific West,46
2020-10-30,282,South,291
2020-10-30,282,South West,133
2020-10-31,283,Mid West,349
2020-10-31,283,Mountain West,59
2020-10-31,283,North East,113
2020-10-31,283,Other,8
2020-10-31,283,Pacific West,70
2020-10-31,283,South,321
2020-10-31,283,South West,137
2020-11-01,284,Mid West,347
2020-11-01,284,Mountain West,24
2020-11-01,284,North East,78
2020-11-01,284,Other,2
2020-11-01,284,Pacific West,90
2020-11-01,284,South,254
2020-11-01,284,South West,130
2020-11-02,285,Mid West,216
2020-11-02,285,Mountain West,19
2020-11-02,285,North East,64
2020-11-02,285,Other,10
2020-11-02,285,Pacific West,36
2020-11-02,285,South,102
2020-11-02,285,South West,60
2020-11-03,286,Mid West,243
2020-11-03,286,Mountain West,29
2020-11-03,286,North East,57
2020-11-03,286,Other,8
2020-11-03,286,Pacific West,32
2020-11-03,286,South,148
2020-11-03,286,South West,55
2020-11-04,287,Mid West,378
2020-11-04,287,Mountain West,72
2020-11-04,287,North East,86
2020-11-04,287,Other,5
2020-11-04,287,Pacific West,71
2020-11-04,287,South,814
2020-11-04,287,South West,152
2020-11-05,288,Mid West,364
2020-11-05,288,Mountain West,68
2020-11-05,288,North East,132
2020-11-05,288,Other,12
2020-11-05,288,Pacific West,68
2020-11-05,288,South,270
2020-11-05,288,South West,193
2020-11-06,289,Mid West,402
2020-11-06,289,Mountain West,47
2020-11-06,289,North East,173
2020-11-06,289,Other,10
2020-11-06,289,Pacific West,82
2020-11-06,289,South,272
2020-11-06,289,South West,179
2020-11-07,290,Mid West,518
2020-11-07,290,Mountain West,81
2020-11-07,290,North East,124
2020-11-07,290,Other,12
2020-11-07,290,Pacific West,81
2020-11-07,290,South,250
2020-11-07,290,South West,159
2020-11-08,291,Mid West,395
2020-11-08,291,Mountain West,66
2020-11-08,291,North East,96
2020-11-08,291,Other,3
2020-11-08,291,Pacific West,54
2020-11-08,291,South,319
2020-11-08,291,South West,157
2020-11-09,292,Mid West,263
2020-11-09,292,Mountain West,21
2020-11-09,292,North East,67
2020-11-09,292,Other,10
2020-11-09,292,Pacific West,29
2020-11-09,292,South,107
2020-11-09,292,South West,77
2020-11-10,293,Mid West,314
2020-11-10,293,Mountain West,30
2020-11-10,293,North East,91
2020-11-10,293,Other,12
2020-11-10,293,Pacific West,69
2020-11-10,293,South,193
2020-11-10,293,South West,66
2020-11-11,294,Mid West,566
2020-11-11,294,Mountain West,71
2020-11-11,294,North East,163
2020-11-11,294,Other,10
2020-11-11,294,Pacific West,63
2020-11-11,294,South,380
2020-11-11,294,South West,163
2020-11-12,295,Mid West,526
2020-11-12,295,Mountain West,69
2020-11-12,295,North East,174
2020-11-12,295,Other,12
2020-11-12,295,Pacific West,48
2020-11-12,295,South,417
2020-11-12,295,South West,189
2020-11-13,296,Mid West,347
2020-11-13,296,Mountain West,53
2020-11-13,296,North East,135
2020-11-13,296,Other,8
2020-11-13,296,Pacific West,48
2020-11-13,296,South,313
2020-11-13,296,South West,305
2020-11-14,297,Mid West,523
2020-11-14,297,Mountain West,71
2020-11-14,297,North East,131
2020-11-14,297,Other,7
2020-11-14,297,Pacific West,95
2020-11-14,297,South,305
2020-11-14,297,South West,68
2020-11-15,298,Mid West,597
2020-11-15,298,Mountain West,106
2020-11-15,298,North East,147
2020-11-15,298,Other,8
2020-11-15,298,Pacific West,60
2020-11-15,298,South,246
2020-11-15,298,South West,183
2020-11-16,299,Mid West,315
2020-11-16,299,Mountain West,36
2020-11-16,299,North East,137
2020-11-16,299,Other,17
2020-11-16,299,Pacific West,26
2020-11-16,299,South,150
2020-11-16,299,South West,99
2020-11-17,300,Mid West,348
2020-11-17,300,Mountain West,51
2020-11-17,300,North East,113
2020-11-17,300,Other,11
2020-11-17,300,Pacific West,60
2020-11-17,300,South,184
2020-11-17,300,South West,68
2020-11-18,301,Mid West,645
2020-11-18,301,Mountain West,133
2020-11-18,301,North East,237
2020-11-18,301,Other,11
2020-11-18,301,Pacific West,82
2020-11-18,301,South,449
2020-11-18,301,South West,154
2020-11-19,302,Mid West,712
2020-11-19,302,Mountain West,86
2020-11-19,302,North East,278
2020-11-19,302,Other,25
2020-11-19,302,Pacific West,110
2020-11-19,302,South,447
2020-11-19,302,South West,257
2020-11-20,303,Mid West,809
2020-11-20,303,Mountain West,145
2020-11-20,303,North East,254
2020-11-20,303,Other,14
2020-11-20,303,Pacific West,134
2020-11-20,303,South,457
2020-11-20,303,South West,241
2020-11-21,304,Mid West,817
2020-11-21,304,Mountain West,77
2020-11-21,304,North East,264
2020-11-21,304,Other,13
2020-11-21,304,Pacific West,120
2020-11-21,304,South,431
2020-11-21,304,South West,238
2020-11-22,305,Mid West,683
2020-11-22,305,Mountain West,120
2020-11-22,305,North East,229
2020-11-22,305,Other,23
2020-11-22,305,Pacific West,101
2020-11-22,305,South,259
2020-11-22,305,South West,208
2020-11-23,306,Mid West,431
2020-11-23,306,Mountain West,36
2020-11-23,306,North East,147
2020-11-23,306,Other,7
2020-11-23,306,Pacific West,39
2020-11-23,306,South,247
2020-11-23,306,South West,131
2020-11-24,307,Mid West,474
2020-11-24,307,Mountain West,68
2020-11-24,307,North East,161
2020-11-24,307,Other,17
2020-11-24,307,Pacific West,83
2020-11-24,307,South,226
2020-11-24,307,South West,72
2020-11-25,308,Mid West,949
2020-11-25,308,Mountain West,109
2020-11-25,308,North East,243
2020-11-25,308,Other,8
2020-11-25,308,Pacific West,148
2020-11-25,308,South,401
2020-11-25,308,South West,273
2020-11-26,309,Mid West,809
2020-11-26,309,Mountain West,152
2020-11-26,309,North East,381
2020-11-26,309,Other,20
2020-11-26,309,Pacific West,143
2020-11-26,309,South,526
2020-11-26,309,South West,227
2020-11-27,310,Mid West,541
2020-11-27,310,Mountain West,79
2020-11-27,310,North East,244
2020-11-27,310,Other,19
2020-11-27,310,Pacific West,62
2020-11-27,310,South,199
2020-11-27,310,South West,243
2020-11-28,311,Mid West,733
2020-11-28,311,Mountain West,50
2020-11-28,311,North East,188
2020-11-28,311,Other,8
2020-11-28,311,Pacific West,100
2020-11-28,311,South,359
2020-11-28,311,South West,116
2020-11-29,312,Mid West,668
2020-11-29,312,Mountain West,60
2020-11-29,312,North East,192
2020-11-29,312,Other,8
2020-11-29,312,Pacific West,75
2020-11-29,312,South,200
2020-11-29,312,South West,163
2020-11-30,313,Mid West,410
2020-11-30,313,Mountain West,51
2020-11-30,313,North East,212
2020-11-30,313,Other,13
2020-11-30,313,Pacific West,52
2020-11-30,313,South,212
2020-11-30,313,South West,92
2020-12-01,314,Mid West,574
2020-12-01,314,Mountain West,64
2020-12-01,314,North East,217
2020-12-01,314,Other,12
2020-12-01,314,Pacific West,99
2020-12-01,314,South,273
2020-12-01,314,South West,105
2020-12-02,315,Mid West,1016
2020-12-02,315,Mountain West,183
2020-12-02,315,North East,447
2020-12-02,315,Other,21
2020-12-02,315,Pacific West,156
2020-12-02,315,South,450
2020-12-02,315,South West,271
2020-12-03,316,Mid West,1185
2020-12-03,316,Mountain West,184
2020-12-03,316,North East,467
2020-12-03,316,Other,27
2020-12-03,316,Pacific West,147
2020-12-03,316,South,505
2020-12-03,316,South West,303
2020-12-04,317,Mid West,1074
2020-12-04,317,Mountain West,245
2020-12-04,317,North East,455
2020-12-04,317,Other,13
2020-12-04,317,Pacific West,195
2020-12-04,317,South,603
2020-12-04,317,South West,352
2020-12-05,318,Mid West,992
2020-12-05,318,Mountain West,71
2020-12-05,318,North East,413
2020-12-05,318,Other,20
2020-12-05,318,Pacific West,298
2020-12-05,318,South,574
2020-12-05,318,South West,329
2020-12-06,319,Mid West,1024
2020-12-06,319,Mountain West,69
2020-12-06,319,North East,368
2020-12-06,319,Other,14
2020-12-06,319,Pacific West,146
2020-12-06,319,South,460
2020-12-06,319,South West,283
2020-12-07,320,Mid West,548
2020-12-07,320,Mountain West,18
2020-12-07,320,North East,250
2020-12-07,320,Other,9
2020-12-07,320,Pacific West,80
2020-12-07,320,South,342
2020-12-07,320,South West,116
2020-12-08,321,Mid West,650
2020-12-08,321,Mountain West,65
2020-12-08,321,North East,321
2020-12-08,321,Other,15
2020-12-08,321,Pacific West,138
2020-12-08,321,South,346
2020-12-08,321,South West,65
2020-12-09,322,Mid West,961
2020-12-09,322,Mountain West,117
2020-12-09,322,North East,533
2020-12-09,322,Other,3
2020-12-09,322,Pacific West,254
2020-12-09,322,South,560
2020-12-09,322,South West,193
2020-12-10,323,Mid West,1034
2020-12-10,323,Mountain West,362
2020-12-10,323,North East,601
2020-12-10,323,Other,16
2020-12-10,323,Pacific West,246
2020-12-10,323,South,478
2020-12-10,323,South West,444
2020-12-11,324,Mid West,1079
2020-12-11,324,Mountain West,234
2020-12-11,324,North East,572
2020-12-11,324,Other,25
2020-12-11,324,Pacific West,204
2020-12-11,324,South,587
2020-12-11,324,South West,293
2020-12-12,325,Mid West,1432
2020-12-12,325,Mountain West,202
2020-12-12,325,North East,540
2020-12-12,325,Other,12
2020-12-12,325,Pacific West,240
2020-12-12,325,South,615
2020-12-12,325,South West,366
2020-12-13,326,Mid West,982
2020-12-13,326,Mountain West,108
2020-12-13,326,North East,483
2020-12-13,326,Other,21
2020-12-13,326,Pacific West,157
2020-12-13,326,South,443
2020-12-13,326,South West,284
2020-12-14,327,Mid West,531
2020-12-14,327,Mountain West,131
2020-12-14,327,North East,367
2020-12-14,327,Other,8
2020-12-14,327,Pacific West,78
2020-12-14,327,South,348
2020-12-14,327,South West,174
2020-12-15,328,Mid West,691
2020-12-15,328,Mountain West,46
2020-12-15,328,North East,336
2020-12-15,328,Other,15
2020-12-15,328,Pacific West,98
2020-12-15,328,South,395
2020-12-15,328,South West,69
2020-12-16,329,Mid West,1032
2020-12-16,329,Mountain West,213
2020-12-16,329,North East,642
2020-12-16,329,Other,16
2020-12-16,329,Pacific West,390
2020-12-16,329,South,491
2020-12-16,329,South West,302
2020-12-17,330,Mid West,1094
2020-12-17,330,Mountain West,173
2020-12-17,330,North East,791
2020-12-17,330,Other,18
2020-12-17,330,Pacific West,500
2020-12-17,330,South,685
2020-12-17,330,South West,417
2020-12-18,331,Mid West,1082
2020-12-18,331,Mountain West,184
2020-12-18,331,North East,597
2020-12-18,331,Other,16
2020-12-18,331,Pacific West,420
2020-12-18,331,South,755
2020-12-18,331,South West,447
2020-12-19,332,Mid West,942
2020-12-19,332,Mountain West,103
2020-12-19,332,North East,549
2020-12-19,332,Other,13
2020-12-19,332,Pacific West,298
2020-12-19,332,South,564
2020-12-19,332,South West,497
2020-12-20,333,Mid West,964
2020-12-20,333,Mountain West,141
2020-12-20,333,North East,542
2020-12-20,333,Other,11
2020-12-20,333,Pacific West,204
2020-12-20,333,South,487
2020-12-20,333,South West,329
2020-12-21,334,Mid West,576
2020-12-21,334,Mountain West,72
2020-12-21,334,North East,357
2020-12-21,334,Other,33
2020-12-21,334,Pacific West,89
2020-12-21,334,South,440
2020-12-21,334,South West,164
2020-12-22,335,Mid West,703
2020-12-22,335,Mountain West,59
2020-12-22,335,North East,399
2020-12-22,335,Other,20
2020-12-22,335,Pacific West,218
2020-12-22,335,South,381
2020-12-22,335,South West,120
2020-12-23,336,Mid West,1077
2020-12-23,336,Mountain West,89
2020-12-23,336,North East,735
2020-12-23,336,Other,12
2020-12-23,336,Pacific West,439
2020-12-23,336,South,693
2020-12-23,336,South West,354
2020-12-24,337,Mid West,898
2020-12-24,337,Mountain West,192
2020-12-24,337,North East,765
2020-12-24,337,Other,24
2020-12-24,337,Pacific West,396
2020-12-24,337,South,796
2020-12-24,337,South West,352
2020-12-25,338,Mid West,715
2020-12-25,338,Mountain West,168
2020-12-25,338,North East,720
2020-12-25,338,Other,20
2020-12-25,338,Pacific West,338
2020-12-25,338,South,503
2020-12-25,338,South West,432
2020-12-26,339,Mid West,447
2020-12-26,339,Mountain West,63
2020-12-26,339,North East,384
2020-12-26,339,Other,9
2020-12-26,339,Pacific West,82
2020-12-26,339,South,139
2020-12-26,339,South West,333
2020-12-27,340,Mid West,739
2020-12-27,340,Mountain West,23
2020-12-27,340,North East,271
2020-12-27,340,Other,6
2020-12-27,340,Pacific West,246
2020-12-27,340,South,558
2020-12-27,340,South West,48
2020-12-28,341,Mid West,446
2020-12-28,341,Mountain West,33
2020-12-28,341,North East,437
2020-12-28,341,Other,19
2020-12-28,341,Pacific West,67
2020-12-28,341,South,347
2020-12-28,341,South West,88
2020-12-29,342,Mid West,608
2020-12-29,342,Mountain West,105
2020-12-29,342,North East,466
2020-12-29,342,Other,14
2020-12-29,342,Pacific West,274
2020-12-29,342,South,382
2020-12-29,342,South West,153
2020-12-30,343,Mid West,984
2020-12-30,343,Mountain West,145
2020-12-30,343,North East,749
2020-12-30,343,Other,8
2020-12-30,343,Pacific West,615
2020-12-30,343,South,692
2020-12-30,343,South West,423
2020-12-31,344,Mid West,962
2020-12-31,344,Mountain West,152
2020-12-31,344,North East,883
2020-12-31,344,Other,29
2020-12-31,344,Pacific West,563
2020-12-31,344,South,787
2020-12-31,344,South West,416
2021-01-01,345,Mid West,722
2021-01-01,345,Mountain West,213
2021-01-01,345,North East,740
2021-01-01,345,Other,25
2021-01-01,345,Pacific West,598
2021-01-01,345,South,618
2021-01-01,345,South West,512
2021-01-02,346,Mid West,435
2021-01-02,346,Mountain West,80
2021-01-02,346,North East,577
2021-01-02,346,Other,21
2021-01-02,346,Pacific West,348
2021-01-02,346,South,205
2021-01-02,346,South West,469
2021-01-03,347,Mid West,936
2021-01-03,347,Mountain West,91
2021-01-03,347,North East,422
2021-01-03,347,Other,9
2021-01-03,347,Pacific West,258
2021-01-03,347,South,680
2021-01-03,347,South West,161
2021-01-04,348,Mid West,414
2021-01-04,348,Mountain West,62
2021-01-04,348,North East,398
2021-01-04,348,Other,21
2021-01-04,348,Pacific West,97
2021-01-04,348,South,394
2021-01-04,348,South West,71
2021-01-05,349,Mid West,553
2021-01-05,349,Mountain West,54
2021-01-05,349,North East,489
2021-01-05,349,Other,14
2021-01-05,349,Pacific West,414
2021-01-05,349,South,470
2021-01-05,349,South West,100
2021-01-06,350,Mid West,1045
2021-01-06,350,Mountain West,151
2021-01-06,350,North East,689
2021-01-06,350,Other,12
2021-01-06,350,Pacific West,602
2021-01-06,350,South,680
2021-01-06,350,South West,511
2021-01-07,351,Mid West,828
2021-01-07,351,Mountain West,164
2021-01-07,351,North East,913
2021-01-07,351,Other,13
2021-01-07,351,Pacific West,627
2021-01-07,351,South,863
2021-01-07,351,South West,484
2021-01-08,352,Mid West,857
2021-01-08,352,Mountain West,202
2021-01-08,352,North East,808
2021-01-08,352,Other,21
2021-01-08,352,Pacific West,561
2021-01-08,352,South,839
2021-01-08,352,South West,716
2021-01-09,353,Mid West,796
2021-01-09,353,Mountain West,130
2021-01-09,353,North East,716
2021-01-09,353,Other,5
2021-01-09,353,Pacific West,620
2021-01-09,353,South,974
2021-01-09,353,South West,857
2021-01-10,354,Mid West,713
2021-01-10,354,Mountain West,127
2021-01-10,354,North East,707
2021-01-10,354,Other,28
2021-01-10,354,Pacific West,596
2021-01-10,354,South,829
2021-01-10,354,South West,305
2021-01-11,355,Mid West,414
2021-01-11,355,Mountain West,45
2021-01-11,355,North East,387
2021-01-11,355,Other,18
2021-01-11,355,Pacific West,313
2021-01-11,355,South,553
2021-01-11,355,South West,288
2021-01-12,356,Mid West,477
2021-01-12,356,Mountain West,53
2021-01-12,356,North East,500
2021-01-12,356,Other,16
2021-01-12,356,Pacific West,486
2021-01-12,356,South,440
2021-01-12,356,South West,127
2021-01-13,357,Mid West,845
2021-01-13,357,Mountain West,156
2021-01-13,357,North East,828
2021-01-13,357,Other,7
2021-01-13,357,Pacific West,803
2021-01-13,357,South,1146
2021-01-13,357,South West,675
2021-01-14,358,Mid West,678
2021-01-14,358,Mountain West,130
2021-01-14,358,North East,880
2021-01-14,358,Other,20
2021-01-14,358,Pacific West,602
2021-01-14,358,South,1098
2021-01-14,358,South West,586
2021-01-15,359,Mid West,691
2021-01-15,359,Mountain West,139
2021-01-15,359,North East,722
2021-01-15,359,Other,31
2021-01-15,359,Pacific West,699
2021-01-15,359,South,1058
2021-01-15,359,South West,627
2021-01-16,360,Mid West,752
2021-01-16,360,Mountain West,100
2021-01-16,360,North East,798
2021-01-16,360,Other,14
2021-01-16,360,Pacific West,738
2021-01-16,360,South,894
2021-01-16,360,South West,616
2021-01-17,361,Mid West,762
2021-01-17,361,Mountain West,100
2021-01-17,361,North East,671
2021-01-17,361,Other,16
2021-01-17,361,Pacific West,429
2021-01-17,361,South,855
2021-01-17,361,South West,586
2021-01-18,362,Mid West,325
2021-01-18,362,Mountain West,48
2021-01-18,362,North East,451
2021-01-18,362,Other,3
2021-01-18,362,Pacific West,238
2021-01-18,362,South,624
2021-01-18,362,South West,212
2021-01-19,363,Mid West,360
2021-01-19,363,Mountain West,20
2021-01-19,363,North East,465
2021-01-19,363,Other,7
2021-01-19,363,Pacific West,177
2021-01-19,363,South,395
2021-01-19,363,South West,136
2021-01-20,364,Mid West,322
2021-01-20,364,Mountain West,75
2021-01-20,364,North East,471
2021-01-20,364,Other,7
2021-01-20,364,Pacific West,724
2021-01-20,364,South,768
2021-01-20,364,South West,339
2021-01-21,365,Mid West,843
2021-01-21,365,Mountain West,114
2021-01-21,365,North East,975
2021-01-21,365,Other,16
2021-01-21,365,Pacific West,678
2021-01-21,365,South,1031
2021-01-21,365,South West,755
2021-01-22,366,Mid West,706
2021-01-22,366,Mountain West,120
2021-01-22,366,North East,765
2021-01-22,366,Other,16
2021-01-22,366,Pacific West,875
2021-01-22,366,South,974
2021-01-22,366,South West,730
2021-01-23,367,Mid West,556
2021-01-23,367,Mountain West,132
2021-01-23,367,North East,730
2021-01-23,367,Other,32
2021-01-23,367,Pacific West,629
2021-01-23,367,South,1043
2021-01-23,367,South West,701
2021-01-24,368,Mid West,657
2021-01-24,368,Mountain West,122
2021-01-24,368,North East,557
2021-01-24,368,Other,13
2021-01-24,368,Pacific West,530
2021-01-24,368,South,944
2021-01-24,368,South West,551
2021-01-25,369,Mid West,292
2021-01-25,369,Mountain West,62
2021-01-25,369,North East,422
2021-01-25,369,Other,4
2021-01-25,369,Pacific West,246
2021-01-25,369,South,555
2021-01-25,369,South West,284
2021-01-26,370,Mid West,322
2021-01-26,370,Mountain West,24
2021-01-26,370,North East,492
2021-01-26,370,Other,13
2021-01-26,370,Pacific West,462
2021-01-26,370,South,469
2021-01-26,370,South West,192
2021-01-27,371,Mid West,582
2021-01-27,371,Mountain West,146
2021-01-27,371,North East,699
2021-01-27,371,Other,14
2021-01-27,371,Pacific West,810
2021-01-27,371,South,1217
2021-01-27,371,South West,553
2021-01-28,372,Mid West,539
2021-01-28,372,Mountain West,130
2021-01-28,372,North East,683
2021-01-28,372,Other,18
2021-01-28,372,Pacific West,602
2021-01-28,372,South,1295
2021-01-28,372,South West,679
2021-01-29,373,Mid West,506
2021-01-29,373,Mountain West,80
2021-01-29,373,North East,650
2021-01-29,373,Other,14
2021-01-29,373,Pacific West,823
2021-01-29,373,South,1320
2021-01-29,373,South West,619
2021-01-30,374,Mid West,464
2021-01-30,374,Mountain West,118
2021-01-30,374,North East,628
2021-01-30,374,Other,16
2021-01-30,374,Pacific West,743
2021-01-30,374,South,1092
2021-01-30,374,South West,583
2021-01-31,375,Mid West,497
2021-01-31,375,Mountain West,85
2021-01-31,375,North East,534
2021-01-31,375,Other,13
2021-01-31,375,Pacific West,503
2021-01-31,375,South,798
2021-01-31,375,South West,367
2021-02-01,376,Mid West,463
2021-02-01,376,Mountain West,29
2021-02-01,376,North East,363
2021-02-01,376,Other,10
2021-02-01,376,Pacific West,243
2021-02-01,376,South,565
2021-02-01,376,South West,190
2021-02-02,377,Mid West,194
2021-02-02,377,Mountain West,23
2021-02-02,377,North East,392
2021-02-02,377,Other,10
2021-02-02,377,Pacific West,533
2021-02-02,377,South,741
2021-02-02,377,South West,187
2021-02-03,378,Mid West,631
2021-02-03,378,Mountain West,121
2021-02-03,378,North East,506
2021-02-03,378,Other,10
2021-02-03,378,Pacific West,486
2021-02-03,378,South,1039
2021-02-03,378,South West,627
2021-02-04,379,Mid West,543
2021-02-04,379,Mountain West,136
2021-02-04,379,North East,573
2021-02-04,379,Other,17
2021-02-04,379,Pacific West,669
2021-02-04,379,South,1282
2021-02-04,379,South West,662
2021-02-05,380,Mid West,621
2021-02-05,380,Mountain West,87
2021-02-05,380,North East,539
2021-02-05,380,Other,14
2021-02-05,380,Pacific West,667
2021-02-05,380,South,1212
2021-02-05,380,South West,607
2021-02-06,381,Mid West,635
2021-02-06,381,Mountain West,89
2021-02-06,381,North East,579
2021-02-06,381,Other,14
2021-02-06,381,Pacific West,646
2021-02-06,381,South,1043
2021-02-06,381,South West,659
2021-02-07,382,Mid West,491
2021-02-07,382,Mountain West,69
2021-02-07,382,North East,549
2021-02-07,382,Other,12
2021-02-07,382,Pacific West,402
2021-02-07,382,South,803
2021-02-07,382,South West,360
2021-02-08,383,Mid West,258
2021-02-08,383,Mountain West,38
2021-02-08,383,North East,392
2021-02-08,383,Other,16
2021-02-08,383,Pacific West,235
2021-02-08,383,South,311
2021-02-08,383,South West,190
2021-02-09,384,Mid West,277
2021-02-09,384,Mountain West,15
2021-02-09,384,North East,336
2021-02-09,384,Other,10
2021-02-09,384,Pacific West,349
2021-02-09,384,South,447
2021-02-09,384,South West,180
2021-02-10,385,Mid West,376
2021-02-10,385,Mountain West,88
2021-02-10,385,North East,551
2021-02-10,385,Other,10
2021-02-10,385,Pacific West,608
2021-02-10,385,South,849
2021-02-10,385,South West,566
2021-02-11,386,Mid West,428
2021-02-11,386,Mountain West,80
2021-02-11,386,North East,612
2021-02-11,386,Other,8
2021-02-11,386,Pacific West,538
2021-02-11,386,South,1082
2021-02-11,386,South West,556
2021-02-12,387,Mid West,628
2021-02-12,387,Mountain West,75
2021-02-12,387,North East,460
2021-02-12,387,Other,14
2021-02-12,387,Pacific West,596
2021-02-12,387,South,837
2021-02-12,387,South West,605
2021-02-13,388,Mid West,364
2021-02-13,388,Mountain West,55
2021-02-13,388,North East,486
2021-02-13,388,Other,8
2021-02-13,388,Pacific West,547
2021-02-13,388,South,909
2021-02-13,388,South West,561
2021-02-14,389,Mid West,320
2021-02-14,389,Mountain West,70
2021-02-14,389,North East,416
2021-02-14,389,Other,11
2021-02-14,389,Pacific West,458
2021-02-14,389,South,547
2021-02-14,389,South West,376
2021-02-15,390,Mid West,147
2021-02-15,390,Mountain West,29
2021-02-15,390,North East,264
2021-02-15,390,Other,4
2021-02-15,390,Pacific West,223
2021-02-15,390,South,338
2021-02-15,390,South West,167
2021-02-16,391,Mid West,196
2021-02-16,391,Mountain West,16
2021-02-16,391,North East,283
2021-02-16,391,Other,2
2021-02-16,391,Pacific West,70
2021-02-16,391,South,324
2021-02-16,391,South West,72
2021-02-17,392,Mid West,234
2021-02-17,392,Mountain West,37
2021-02-17,392,North East,276
2021-02-17,392,Other,6
2021-02-17,392,Pacific West,449
2021-02-17,392,South,679
2021-02-17,392,South West,65
2021-02-18,393,Mid West,353
2021-02-18,393,Mountain West,74
2021-02-18,393,North East,563
2021-02-18,393,Other,9
2021-02-18,393,Pacific West,467
2021-02-18,393,South,726
2021-02-18,393,South West,204
2021-02-19,394,Mid West,494
2021-02-19,394,Mountain West,76
2021-02-19,394,North East,476
2021-02-19,394,Other,17
2021-02-19,394,Pacific West,414
2021-02-19,394,South,672
2021-02-19,394,South West,365
2021-02-20,395,Mid West,428
2021-02-20,395,Mountain West,63
2021-02-20,395,North East,389
2021-02-20,395,Other,8
2021-02-20,395,Pacific West,580
2021-02-20,395,South,791
2021-02-20,395,South West,366
2021-02-21,396,Mid West,250
2021-02-21,396,Mountain West,56
2021-02-21,396,North East,319
2021-02-21,396,Other,11
2021-02-21,396,Pacific West,321
2021-02-21,396,South,601
2021-02-21,396,South West,279
2021-02-22,397,Mid West,149
2021-02-22,397,Mountain West,20
2021-02-22,397,North East,233
2021-02-22,397,Other,23
2021-02-22,397,Pacific West,243
2021-02-22,397,South,410
2021-02-22,397,South West,160
2021-02-23,398,Mid West,206
2021-02-23,398,Mountain West,11
2021-02-23,398,North East,225
2021-02-23,398,Other,4
2021-02-23,398,Pacific West,247
2021-02-23,398,South,473
2021-02-23,398,South West,147
2021-02-24,399,Mid West,365
2021-02-24,399,Mountain West,75
2021-02-24,399,North East,402
2021-02-24,399,Other,6
2021-02-24,399,Pacific West,378
2021-02-24,399,South,672
2021-02-24,399,South West,377
2021-02-25,400,Mid West,293
2021-02-25,400,Mountain West,42
2021-02-25,400,North East,457
2021-02-25,400,Other,24
