date,time,location,growth
2020-11-29,312,USA,1231
2020-11-29,312,Wave 3,1817
2020-11-29,312,Western Europe,1729
2020-11-30,313,China,0
2020-11-30,313,India,443
2020-11-30,313,Other,3487
2020-11-30,313,USA,842
2020-11-30,313,Wave 3,1006
2020-11-30,313,Western Europe,1188
2020-12-01,314,China,0
2020-12-01,314,India,482
2020-12-01,314,Other,3871
2020-12-01,314,USA,1199
2020-12-01,314,Wave 3,983
2020-12-01,314,Western Europe,2198
2020-12-02,315,China,0
2020-12-02,315,India,501
2020-12-02,315,Other,4177
2020-12-02,315,USA,2561
2020-12-02,315,Wave 3,2166
2020-12-02,315,Western Europe,3296
2020-12-03,316,China,1
2020-12-03,316,India,526
2020-12-03,316,Other,4530
2020-12-03,316,USA,2784
2020-12-03,316,Wave 3,2128
2020-12-03,316,Western Europe,2589
2020-12-04,317,China,1
2020-12-04,317,India,540
2020-12-04,317,Other,4410
2020-12-04,317,USA,2850
2020-12-04,317,Wave 3,2062
2020-12-04,317,Western Europe,2606
2020-12-05,318,China,1
2020-12-05,318,India,512
2020-12-05,318,Other,4523
2020-12-05,318,USA,2612
2020-12-05,318,Wave 3,1975
2020-12-05,318,Western Europe,2810
2020-12-06,319,China,0
2020-12-06,319,India,482
2020-12-06,319,Other,3846
2020-12-06,319,USA,2203
2020-12-06,319,Wave 3,1923
2020-12-06,319,Western Europe,1684
2020-12-07,320,China,0
2020-12-07,320,India,391
2020-12-07,320,Other,3382
2020-12-07,320,USA,1124
2020-12-07,320,Wave 3,1099
2020-12-07,320,Western Europe,1210
2020-12-08,321,China,0
2020-12-08,321,India,385
2020-12-08,321,Other,3447
2020-12-08,321,USA,1457
2020-12-08,321,Wave 3,1271
2020-12-08,321,Western Europe,2006
2020-12-09,322,China,0
2020-12-09,322,India,402
2020-12-09,322,Other,4188
2020-12-09,322,USA,2548
2020-12-09,322,Wave 3,2238
2020-12-09,322,Western Europe,2831
2020-12-10,323,China,2
2020-12-10,323,India,412
2020-12-10,323,Other,4474
2020-12-10,323,USA,3056
2020-12-10,323,Wave 3,2327
2020-12-10,323,Western Europe,2322
2020-12-11,324,China,0
2020-12-11,324,India,413
2020-12-11,324,Other,4374
2020-12-11,324,USA,2886
2020-12-11,324,Wave 3,2135
2020-12-11,324,Western Europe,2779
2020-12-12,325,China,0
2020-12-12,325,India,443
2020-12-12,325,Other,4509
2020-12-12,325,USA,3311
2020-12-12,325,Wave 3,1996
2020-12-12,325,Western Europe,2662
2020-12-13,326,China,1
2020-12-13,326,India,391
2020-12-13,326,Other,3827
2020-12-13,326,USA,2297
2020-12-13,326,Wave 3,2016
2020-12-13,326,Western Europe,1654
2020-12-14,327,China,2
2020-12-14,327,India,336
2020-12-14,327,Other,3267
2020-12-14,327,USA,1378
2020-12-14,327,Wave 3,1053
2020-12-14,327,Western Europe,1367
2020-12-15,328,China,3
2020-12-15,328,India,354
2020-12-15,328,Other,3608
2020-12-15,328,USA,1486
2020-12-15,328,Wave 3,1401
2020-12-15,328,Western Europe,2154
2020-12-16,329,China,3
2020-12-16,329,India,387
2020-12-16,329,Other,4337
2020-12-16,329,USA,3061
2020-12-16,329,Wave 3,2456
2020-12-16,329,Western Europe,3651
2020-12-17,330,China,0
2020-12-17,330,India,355
2020-12-17,330,Other,4727
2020-12-17,330,USA,3672
2020-12-17,330,Wave 3,2228
2020-12-17,330,Western Europe,2685
2020-12-18,331,China,2
2020-12-18,331,India,338
2020-12-18,331,Other,4495
2020-12-18,331,USA,3346
2020-12-18,331,Wave 3,2535
2020-12-18,331,Western Europe,2579
2020-12-19,332,China,4
2020-12-19,332,India,347
2020-12-19,332,Other,4429
2020-12-19,332,USA,2797
2020-12-19,332,Wave 3,2222
2020-12-19,332,Western Europe,2820
2020-12-20,333,China,0
2020-12-20,333,India,341
2020-12-20,333,Other,3992
2020-12-20,333,USA,2484
2020-12-20,333,Wave 3,1943
2020-12-20,333,Western Europe,1840
2020-12-21,334,China,1
2020-12-21,334,India,333
2020-12-21,334,Other,3259
2020-12-21,334,USA,1495
2020-12-21,334,Wave 3,1456
2020-12-21,334,Western Europe,1151
2020-12-22,335,China,1
2020-12-22,335,India,301
2020-12-22,335,Other,3784
2020-12-22,335,USA,1787
2020-12-22,335,Wave 3,1514
2020-12-22,335,Western Europe,2127
2020-12-23,336,China,1
2020-12-23,336,India,333
2020-12-23,336,Other,4464
2020-12-23,336,USA,3373
2020-12-23,336,Wave 3,2511
2020-12-23,336,Western Europe,3605
2020-12-24,337,China,1
2020-12-24,337,India,312
2020-12-24,337,Other,4880
2020-12-24,337,USA,3354
2020-12-24,337,Wave 3,2397
2020-12-24,337,Western Europe,2792
2020-12-25,338,China,2
2020-12-25,338,India,336
2020-12-25,338,Other,4002
2020-12-25,338,USA,2867
2020-12-25,338,Wave 3,2277
2020-12-25,338,Western Europe,2106
2020-12-26,339,China,1
2020-12-26,339,India,251
2020-12-26,339,Other,3482
2020-12-26,339,USA,1176
2020-12-26,339,Wave 3,1850
2020-12-26,339,Western Europe,1590
2020-12-27,340,China,0
2020-12-27,340,India,279
2020-12-27,340,Other,2996
2020-12-27,340,USA,1641
2020-12-27,340,Wave 3,1139
2020-12-27,340,Western Europe,1100
2020-12-28,341,China,1
2020-12-28,341,India,279
2020-12-28,341,Other,3128
2020-12-28,341,USA,1214
2020-12-28,341,Wave 3,1318
2020-12-28,341,Western Europe,1246
2020-12-29,342,China,4
2020-12-29,342,India,252
2020-12-29,342,Other,3618
2020-12-29,342,USA,1841
2020-12-29,342,Wave 3,1483
2020-12-29,342,Western Europe,2395
2020-12-30,343,China,2
2020-12-30,343,India,286
2020-12-30,343,Other,4682
2020-12-30,343,USA,3663
2020-12-30,343,Wave 3,2738
2020-12-30,343,Western Europe,3825
2020-12-31,344,China,4
2020-12-31,344,India,299
2020-12-31,344,Other,5051
2020-12-31,344,USA,3749
2020-12-31,344,Wave 3,2912
2020-12-31,344,Western Europe,3263
2021-01-01,345,China,1
2021-01-01,345,India,0
2021-01-01,345,Other,4307
2021-01-01,345,USA,3413
2021-01-01,345,Wave 3,2706
2021-01-01,345,Western Europe,2675
2021-01-02,346,China,0
2021-01-02,346,India,256
2021-01-02,346,Other,3630
2021-01-02,346,USA,2027
2021-01-02,346,Wave 3,1713
2021-01-02,346,Western Europe,1716
2021-01-03,347,China,2
2021-01-03,347,India,441
2021-01-03,347,Other,2952
2021-01-03,347,USA,2331
2021-01-03,347,Wave 3,1127
2021-01-03,347,Western Europe,1399
2021-01-04,348,China,0
2021-01-04,348,India,214
2021-01-04,348,Other,3070
2021-01-04,348,USA,1344
2021-01-04,348,Wave 3,1277
2021-01-04,348,Western Europe,1333
2021-01-05,349,China,3
2021-01-05,349,India,201
2021-01-05,349,Other,3742
2021-01-05,349,USA,1995
2021-01-05,349,Wave 3,1651
2021-01-05,349,Western Europe,2453
2021-01-06,350,China,0
2021-01-06,350,India,264
2021-01-06,350,Other,4600
2021-01-06,350,USA,3750
2021-01-06,350,Wave 3,2768
2021-01-06,350,Western Europe,3988
2021-01-07,351,China,1
2021-01-07,351,India,222
2021-01-07,351,Other,4762
2021-01-07,351,USA,3890
2021-01-07,351,Wave 3,2957
2021-01-07,351,Western Europe,3180
2021-01-08,352,China,0
2021-01-08,352,India,234
2021-01-08,352,Other,4235
2021-01-08,352,USA,3950
2021-01-08,352,Wave 3,3096
2021-01-08,352,Western Europe,3113
2021-01-09,353,China,1
2021-01-09,353,India,0
2021-01-09,353,Other,4547
2021-01-09,353,USA,4037
2021-01-09,353,Wave 3,2583
2021-01-09,353,Western Europe,4196
2021-01-10,354,China,2
2021-01-10,354,India,429
2021-01-10,354,Other,3800
2021-01-10,354,USA,3251
2021-01-10,354,Wave 3,2788
2021-01-10,354,Western Europe,2444
2021-01-11,355,China,1
2021-01-11,355,India,161
2021-01-11,355,Other,3232
2021-01-11,355,USA,1824
2021-01-11,355,Wave 3,1441
2021-01-11,355,Western Europe,1513
2021-01-12,356,China,1
2021-01-12,356,India,167
2021-01-12,356,Other,3579
2021-01-12,356,USA,2006
2021-01-12,356,Wave 3,1825
2021-01-12,356,Western Europe,2648
2021-01-13,357,China,1
2021-01-13,357,India,202
2021-01-13,357,Other,5081
2021-01-13,357,USA,4466
2021-01-13,357,Wave 3,3019
2021-01-13,357,Western Europe,4326
2021-01-14,358,China,2
2021-01-14,358,India,198
2021-01-14,358,Other,5445
2021-01-14,358,USA,3964
2021-01-14,358,Wave 3,3146
2021-01-14,358,Western Europe,3884
2021-01-15,359,China,0
2021-01-15,359,India,191
2021-01-15,359,Other,4977
2021-01-15,359,USA,3930
2021-01-15,359,Wave 3,2705
2021-01-15,359,Western Europe,3504
2021-01-16,360,China,0
2021-01-16,360,India,175
2021-01-16,360,Other,4697
2021-01-16,360,USA,3805
2021-01-16,360,Wave 3,3070
2021-01-16,360,Western Europe,3285
2021-01-17,361,China,1
2021-01-17,361,India,181
2021-01-17,361,Other,3925
2021-01-17,361,USA,3352
2021-01-17,361,Wave 3,2871
2021-01-17,361,Western Europe,2677
2021-01-18,362,China,0
2021-01-18,362,India,145
2021-01-18,362,Other,3273
2021-01-18,362,USA,1751
2021-01-18,362,Wave 3,1625
2021-01-18,362,Western Europe,1905
2021-01-19,363,China,1
2021-01-19,363,India,137
2021-01-19,363,Other,3993
2021-01-19,363,USA,1405
2021-01-19,363,Wave 3,1476
2021-01-19,363,Western Europe,2287
2021-01-20,364,China,2
2021-01-20,364,India,162
2021-01-20,364,Other,5323
2021-01-20,364,USA,2774
2021-01-20,364,Wave 3,3375
2021-01-20,364,Western Europe,5198
2021-01-21,365,China,1
2021-01-21,365,India,151
2021-01-21,365,Other,5366
2021-01-21,365,USA,4377
2021-01-21,365,Wave 3,3746
2021-01-21,365,Western Europe,4241
2021-01-22,366,China,2
2021-01-22,366,India,163
2021-01-22,366,Other,5112
2021-01-22,366,USA,4203
2021-01-22,366,Wave 3,3735
2021-01-22,366,Western Europe,3571
2021-01-23,367,China,0
2021-01-23,367,India,152
2021-01-23,367,Other,4768
2021-01-23,367,USA,3760
2021-01-23,367,Wave 3,3351
2021-01-23,367,Western Europe,3903
2021-01-24,368,China,0
2021-01-24,368,India,155
2021-01-24,368,Other,4184
2021-01-24,368,USA,3329
2021-01-24,368,Wave 3,3241
2021-01-24,368,Western Europe,2369
2021-01-25,369,China,1
2021-01-25,369,India,131
2021-01-25,369,Other,3393
2021-01-25,369,USA,1775
2021-01-25,369,Wave 3,1956
2021-01-25,369,Western Europe,1588
2021-01-26,370,China,3
2021-01-26,370,India,117
2021-01-26,370,Other,3787
2021-01-26,370,USA,1917
2021-01-26,370,Wave 3,1751
2021-01-26,370,Western Europe,3133
2021-01-27,371,China,2
2021-01-27,371,India,137
2021-01-27,371,Other,5118
2021-01-27,371,USA,4084
2021-01-27,371,Wave 3,4024
2021-01-27,371,Western Europe,4020
2021-01-28,372,China,2
2021-01-28,372,India,123
2021-01-28,372,Other,5045
2021-01-28,372,USA,3943
2021-01-28,372,Wave 3,3507
2021-01-28,372,Western Europe,4042
2021-01-29,373,China,2
2021-01-29,373,India,163
2021-01-29,373,Other,5104
2021-01-29,373,USA,4001
2021-01-29,373,Wave 3,3637
2021-01-29,373,Western Europe,3765
2021-01-30,374,China,1
2021-01-30,374,India,137
2021-01-30,374,Other,4322
2021-01-30,374,USA,3603
2021-01-30,374,Wave 3,3295
2021-01-30,374,Western Europe,3897
2021-01-31,375,China,1
2021-01-31,375,India,127
2021-01-31,375,Other,4180
2021-01-31,375,USA,2731
2021-01-31,375,Wave 3,3670
2021-01-31,375,Western Europe,2822
2021-02-01,376,China,2
2021-02-01,376,India,118
2021-02-01,376,Other,3189
2021-02-01,376,USA,1794
2021-02-01,376,Wave 3,1682
2021-02-01,376,Western Europe,1145
2021-02-02,377,China,1
2021-02-02,377,India,94
2021-02-02,377,Other,3547
2021-02-02,377,USA,2031
2021-02-02,377,Wave 3,1600
2021-02-02,377,Western Europe,2909
2021-02-03,378,China,2
2021-02-03,378,India,110
2021-02-03,378,Other,4489
2021-02-03,378,USA,3530
2021-02-03,378,Wave 3,2340
2021-02-03,378,Western Europe,4465
2021-02-04,379,China,1
2021-02-04,379,India,107
2021-02-04,379,Other,4253
2021-02-04,379,USA,3912
2021-02-04,379,Wave 3,3849
2021-02-04,379,Western Europe,3611
2021-02-05,380,China,1
2021-02-05,380,India,120
2021-02-05,380,Other,4185
2021-02-05,380,USA,5084
2021-02-05,380,Wave 3,1756
2021-02-05,380,Western Europe,2735
2021-02-06,381,China,0
2021-02-06,381,India,95
2021-02-06,381,Other,3988
2021-02-06,381,USA,3674
2021-02-06,381,Wave 3,5030
2021-02-06,381,Western Europe,3770
2021-02-07,382,China,0
2021-02-07,382,India,78
2021-02-07,382,Other,3492
2021-02-07,382,USA,2614
2021-02-07,382,Wave 3,2178
2021-02-07,382,Western Europe,1749
2021-02-08,383,China,0
2021-02-08,383,India,84
2021-02-08,383,Other,2676
2021-02-08,383,USA,1307
2021-02-08,383,Wave 3,2729
2021-02-08,383,Western Europe,1059
2021-02-09,384,China,0
2021-02-09,384,India,78
2021-02-09,384,Other,3135
2021-02-09,384,USA,1596
2021-02-09,384,Wave 3,949
2021-02-09,384,Western Europe,2553
